,location,quarter,year,min_price,max_price,avg_price,latitude,longitude,Risk
19964,Benson Town,Jul-Sep,2025,7498.532355,12288.76655,9893.706667,12.997803,77.6041749,Moderate
19992,Benson Town,Oct-Dec,2025,6014.139189,9856.109032,7935.17,12.997803,77.6041749,Moderate
20020,Benson Town,Jan-Mar,2026,7371.895815,12081.23169,9726.62,12.997803,77.6041749,Moderate
20048,Benson Town,Apr-Jun,2026,7465.793199,12235.11287,9850.51,12.997803,77.6041749,Moderate
20076,Benson Town,Jul-Sep,2026,7391.41198,12113.21522,9752.37,12.997803,77.6041749,Moderate
20104,Benson Town,Oct-Dec,2026,7292.663976,11951.38473,9622.08,12.997803,77.6041749,Moderate
20132,Benson Town,Jan-Mar,2027,7357.601645,12057.80607,9707.76,12.997803,77.6041749,Moderate
20160,Benson Town,Apr-Jun,2027,7324.594695,12003.71353,9664.21,12.997803,77.6041749,Moderate
20188,Benson Town,Jul-Sep,2027,7345.596362,12038.13154,9691.92,12.997803,77.6041749,Moderate
20216,Benson Town,Oct-Dec,2027,7267.114853,11909.51425,9588.37,12.997803,77.6041749,Moderate
20244,Benson Town,Jan-Mar,2028,7349.522332,12044.56551,9697.1,12.997803,77.6041749,Moderate
20272,Benson Town,Apr-Jun,2028,7357.39701,12057.47071,9707.49,12.997803,77.6041749,Moderate
20300,Benson Town,Jul-Sep,2028,7188.064913,11779.96539,9484.07,12.997803,77.6041749,Moderate
20328,Benson Town,Oct-Dec,2028,7330.521546,12013.42659,9672.03,12.997803,77.6041749,Moderate
20356,Benson Town,Jan-Mar,2029,7043.751402,11543.46111,9293.66,12.997803,77.6041749,Moderate
20384,Benson Town,Apr-Jun,2029,7013.230394,11493.44258,9253.39,12.997803,77.6041749,Moderate
20412,Benson Town,Jul-Sep,2029,7028.600795,11518.63194,9273.67,12.997803,77.6041749,Moderate
20440,Benson Town,Oct-Dec,2029,7658.476482,12550.88665,10104.74,12.997803,77.6041749,Moderate
20468,Benson Town,Jan-Mar,2030,7871.191308,12899.48857,10385.4,12.997803,77.6041749,Moderate
20496,Benson Town,Apr-Jun,2030,7652.344996,12540.83823,10096.65,12.997803,77.6041749,Moderate
20524,Benson Town,Jul-Sep,2030,8524.367653,13969.92893,11247.21333,12.997803,77.6041749,Moderate
20552,Benson Town,Oct-Dec,2030,8406.186855,13776.25153,11091.28333,12.997803,77.6041749,Moderate
20580,Bhattarahalli,Jan-Mar,2024,5555.420031,8124.288419,6839.82,13.04685825,77.34890037,Moderate
20608,Bhattarahalli,Apr-Jun,2024,5411.665694,7914.060985,6662.83,13.04685825,77.34890037,Moderate
20636,Bhattarahalli,Jul-Sep,2024,6005.867615,8783.026385,7394.41,13.04685825,77.34890037,Moderate
20664,Bhattarahalli,Oct-Dec,2024,6501.655876,9508.0709,8004.823333,13.04685825,77.34890037,Moderate
20692,Bhattarahalli,Jan-Mar,2025,6247.071783,9135.76519,7691.38,13.04685825,77.34890037,Moderate
20720,Bhattarahalli,Apr-Jun,2025,6386.968088,9340.350608,7863.62,13.04685825,77.34890037,Moderate
20748,Bhattarahalli,Jul-Sep,2025,6900.370634,10091.15439,8495.72,13.04685825,77.34890037,Moderate
20776,Bhattarahalli,Oct-Dec,2025,6286.569909,9193.52755,7740.01,13.04685825,77.34890037,Moderate
20804,Bhattarahalli,Jan-Mar,2026,7824.340895,11442.37551,9633.31,13.04685825,77.34890037,Moderate
20832,Bhattarahalli,Apr-Jun,2026,7924.503531,11588.85411,9756.63,13.04685825,77.34890037,Moderate
20860,Bhattarahalli,Jul-Sep,2026,7850.315604,11480.36112,9665.29,13.04685825,77.34890037,Moderate
20888,Bhattarahalli,Oct-Dec,2026,7745.693895,11327.36154,9536.48,13.04685825,77.34890037,Moderate
20916,Bhattarahalli,Jan-Mar,2027,7816.153745,11430.40256,9623.23,13.04685825,77.34890037,Moderate
20944,Bhattarahalli,Apr-Jun,2027,7783.299556,11382.35635,9582.78,13.04685825,77.34890037,Moderate
20972,Bhattarahalli,Jul-Sep,2027,7800.875938,11408.06018,9604.42,13.04685825,77.34890037,Moderate
21000,Bhattarahalli,Oct-Dec,2027,7721.238033,11291.5971,9506.37,13.04685825,77.34890037,Moderate
21028,Bhattarahalli,Jan-Mar,2028,4508.561295,6593.354257,5550.93,13.04685825,77.34890037,Moderate
21056,Bhattarahalli,Apr-Jun,2028,4498.546655,6578.708773,5538.6,13.04685825,77.34890037,Moderate
21084,Bhattarahalli,Jul-Sep,2028,4561.087386,6670.168812,5615.6,13.04685825,77.34890037,Moderate
21112,Bhattarahalli,Oct-Dec,2028,4947.98709,7235.973876,6091.95,13.04685825,77.34890037,Moderate
21140,Bhattarahalli,Jan-Mar,2029,4766.172251,6970.086475,5868.1,13.04685825,77.34890037,Moderate
21168,Bhattarahalli,Apr-Jun,2029,4856.685745,7102.454096,5979.54,13.04685825,77.34890037,Moderate
21196,Bhattarahalli,Jul-Sep,2029,4797.109607,7015.3295,5906.19,13.04685825,77.34890037,Moderate
21224,Bhattarahalli,Oct-Dec,2029,5028.810832,7354.171129,6191.46,13.04685825,77.34890037,Moderate
21252,Bhattarahalli,Jan-Mar,2030,5555.420031,8124.288419,6839.82,13.04685825,77.34890037,Moderate
21280,Bhattarahalli,Apr-Jun,2030,5411.665694,7914.060985,6662.83,13.04685825,77.34890037,Moderate
21308,Bhattarahalli,Jul-Sep,2030,6005.867615,8783.026385,7394.41,13.04685825,77.34890037,Moderate
21336,Bhattarahalli,Oct-Dec,2030,6501.655876,9508.0709,8004.823333,13.04685825,77.34890037,Moderate
21364,Bhoganahalli Road,Jan-Mar,2024,9329.973884,13739.4074,11534.93,12.928639,77.69885,Moderate
21392,Bhoganahalli Road,Apr-Jun,2024,9722.0212,14316.73997,12019.63,12.928639,77.69885,Moderate
21420,Bhoganahalli Road,Jul-Sep,2024,11719.54555,17258.31313,14489.23,12.928639,77.69885,Moderate
21448,Bhoganahalli Road,Oct-Dec,2024,9876.294959,14543.92496,12210.36333,12.928639,77.69885,Moderate
21476,Bhoganahalli Road,Jan-Mar,2025,10222.70453,15054.05095,12638.64,12.928639,77.69885,Moderate
21504,Bhoganahalli Road,Apr-Jun,2025,11106.36801,16355.34213,13731.14,12.928639,77.69885,Moderate
21532,Bhoganahalli Road,Jul-Sep,2025,11789.75736,17361.70771,14576.035,12.928639,77.69885,Moderate
21560,Bhoganahalli Road,Oct-Dec,2025,6256.798531,9213.820437,7735.47,12.928639,77.69885,Moderate
21588,Bhoganahalli Road,Jan-Mar,2026,5387.111891,7933.111701,6660.25,12.928639,77.69885,Moderate
21616,Bhoganahalli Road,Apr-Jun,2026,5253.709036,7736.6614,6495.32,12.928639,77.69885,Moderate
21644,Bhoganahalli Road,Jul-Sep,2026,5271.091121,7762.258423,6516.81,12.928639,77.69885,Moderate
21672,Bhoganahalli Road,Oct-Dec,2026,5386.286869,7931.896765,6659.23,12.928639,77.69885,Moderate
21700,Bhoganahalli Road,Jan-Mar,2027,6461.91361,9515.874834,7989.06,12.928639,77.69885,Moderate
21728,Bhoganahalli Road,Apr-Jun,2027,6060.702077,8925.046953,7493.03,12.928639,77.69885,Moderate
21756,Bhoganahalli Road,Jul-Sep,2027,5923.732215,8723.343843,7323.69,12.928639,77.69885,Moderate
21784,Bhoganahalli Road,Oct-Dec,2027,6103.101748,8987.485107,7545.45,12.928639,77.69885,Moderate
21812,Bhoganahalli Road,Jan-Mar,2028,5687.363354,8375.264832,7031.46,12.928639,77.69885,Moderate
21840,Bhoganahalli Road,Apr-Jun,2028,6173.349962,9090.933288,7632.3,12.928639,77.69885,Moderate
21868,Bhoganahalli Road,Jul-Sep,2028,6739.28284,9924.331373,8331.98,12.928639,77.69885,Moderate
21896,Bhoganahalli Road,Oct-Dec,2028,7247.027386,10672.04077,8959.72,12.928639,77.69885,Moderate
21924,Bhoganahalli Road,Jan-Mar,2029,5759.237347,8481.107151,7120.32,12.928639,77.69885,Moderate
21952,Bhoganahalli Road,Apr-Jun,2029,6284.210298,9254.187264,7769.36,12.928639,77.69885,Moderate
21980,Bhoganahalli Road,Jul-Sep,2029,5840.324088,8600.51625,7220.57,12.928639,77.69885,Moderate
22008,Bhoganahalli Road,Oct-Dec,2029,5888.62024,8671.637619,7280.28,12.928639,77.69885,Moderate
22036,Bhoganahalli Road,Jan-Mar,2030,9329.973884,13739.4074,11534.93,12.928639,77.69885,Moderate
22064,Bhoganahalli Road,Apr-Jun,2030,9722.0212,14316.73997,12019.63,12.928639,77.69885,Moderate
22092,Bhoganahalli Road,Jul-Sep,2030,11719.54555,17258.31313,14489.23,12.928639,77.69885,Moderate
22120,Bhoganahalli Road,Oct-Dec,2030,9876.294959,14543.92496,12210.36333,12.928639,77.69885,Moderate
22176,Bilekahalli,Jan-Mar,2024,5284.887893,8942.657742,6965.605,12.8979703,77.6085699,Moderate
22204,Bilekahalli,Apr-Jun,2024,5412.404613,9158.431172,7133.675,12.8979703,77.6085699,Moderate
22232,Bilekahalli,Jul-Sep,2024,5952.00436,10071.49801,7844.88,12.8979703,77.6085699,Moderate
22260,Bilekahalli,Oct-Dec,2024,6575.898271,11127.20057,8667.186667,12.8979703,77.6085699,Moderate
22288,Bilekahalli,Jan-Mar,2025,5975.835503,10111.82313,7876.29,12.8979703,77.6085699,Moderate
22316,Bilekahalli,Apr-Jun,2025,6152.953019,10411.52699,8109.735,12.8979703,77.6085699,Moderate
22344,Bilekahalli,Jul-Sep,2025,5423.137479,9176.592456,7147.821167,12.8979703,77.6085699,Moderate
22372,Bilekahalli,Oct-Dec,2025,4594.869704,7775.065047,6056.145,12.8979703,77.6085699,Moderate
22400,Bilekahalli,Jan-Mar,2026,3637.530734,6155.133853,4794.35,12.8979703,77.6085699,Moderate
22428,Bilekahalli,Apr-Jun,2026,3563.123851,6029.228574,4696.28,12.8979703,77.6085699,Moderate
22456,Bilekahalli,Jul-Sep,2026,3545.802457,5999.918718,4673.45,12.8979703,77.6085699,Moderate
22484,Bilekahalli,Oct-Dec,2026,3449.711586,5837.321556,4546.8,12.8979703,77.6085699,Moderate
22512,Bilekahalli,Jan-Mar,2027,3691.217193,6245.977716,4865.11,12.8979703,77.6085699,Moderate
22540,Bilekahalli,Apr-Jun,2027,3544.489885,5997.697691,4671.72,12.8979703,77.6085699,Moderate
22568,Bilekahalli,Jul-Sep,2027,3576.962757,6052.645646,4714.52,12.8979703,77.6085699,Moderate
22596,Bilekahalli,Oct-Dec,2027,3629.473213,6141.499571,4783.73,12.8979703,77.6085699,Moderate
22624,Bilekahalli,Jan-Mar,2028,4032.023023,6822.66164,5314.3,12.8979703,77.6085699,Moderate
22652,Bilekahalli,Apr-Jun,2028,4174.994706,7064.586703,5502.74,12.8979703,77.6085699,Moderate
22680,Bilekahalli,Jul-Sep,2028,4251.973623,7194.844169,5604.2,12.8979703,77.6085699,Moderate
22708,Bilekahalli,Oct-Dec,2028,4793.731905,8111.5635,6318.25,12.8979703,77.6085699,Moderate
22736,Bilekahalli,Jan-Mar,2029,4004.709392,6776.443734,5278.3,12.8979703,77.6085699,Moderate
22764,Bilekahalli,Apr-Jun,2029,4249.6899,7190.979838,5601.19,12.8979703,77.6085699,Moderate
22792,Bilekahalli,Jul-Sep,2029,4238.438201,7171.940628,5586.36,12.8979703,77.6085699,Moderate
22820,Bilekahalli,Oct-Dec,2029,4357.609091,7373.591921,5743.43,12.8979703,77.6085699,Moderate
22848,Bilekahalli,Jan-Mar,2030,5284.887893,8942.657742,6965.605,12.8979703,77.6085699,Moderate
22876,Bilekahalli,Apr-Jun,2030,5412.404613,9158.431172,7133.675,12.8979703,77.6085699,Moderate
22904,Bilekahalli,Jul-Sep,2030,5952.00436,10071.49801,7844.88,12.8979703,77.6085699,Moderate
22932,Bilekahalli,Oct-Dec,2030,6575.898271,11127.20057,8667.186667,12.8979703,77.6085699,Moderate
22960,Binny Pete,Jan-Mar,2024,8958.001876,11990.8414,10528.39,12.9706,77.602,Moderate
22988,Binny Pete,Apr-Jun,2024,9151.747226,12250.18158,10756.1,12.9706,77.602,Moderate
23016,Binny Pete,Jul-Sep,2024,9235.023438,12361.65195,10853.975,12.9706,77.602,Moderate
23044,Binny Pete,Oct-Dec,2024,8013.223506,10726.19692,9417.986667,12.9706,77.602,Moderate
23072,Binny Pete,Jan-Mar,2025,9566.439362,12805.27273,11243.49,12.9706,77.602,Moderate
23100,Binny Pete,Apr-Jun,2025,9546.499867,12778.58248,11220.055,12.9706,77.602,Moderate
23128,Binny Pete,Jul-Sep,2025,8975.179677,12013.83495,10548.57917,12.9706,77.602,Moderate
23156,Binny Pete,Oct-Dec,2025,6964.958578,9323.029269,8185.955,12.9706,77.602,Moderate
23184,Binny Pete,Jan-Mar,2026,7531.385715,10081.22714,8851.68,12.9706,77.602,Moderate
23212,Binny Pete,Apr-Jun,2026,7571.043484,10134.31153,8898.29,12.9706,77.602,Moderate
23240,Binny Pete,Jul-Sep,2026,7753.481138,10378.51565,9112.71,12.9706,77.602,Moderate
23268,Binny Pete,Oct-Dec,2026,7952.144357,10644.43869,9346.2,12.9706,77.602,Moderate
23296,Binny Pete,Jan-Mar,2027,8154.585318,10915.41848,9584.13,12.9706,77.602,Moderate
23324,Binny Pete,Apr-Jun,2027,8200.777559,10977.24966,9638.42,12.9706,77.602,Moderate
23352,Binny Pete,Jul-Sep,2027,8229.629628,11015.86995,9672.33,12.9706,77.602,Moderate
23380,Binny Pete,Oct-Dec,2027,8469.958607,11337.5652,9954.79,12.9706,77.602,Moderate
23408,Binny Pete,Jan-Mar,2028,8350.857671,11178.14121,9814.81,12.9706,77.602,Moderate
23436,Binny Pete,Apr-Jun,2028,8416.644814,11266.20138,9892.13,12.9706,77.602,Moderate
23464,Binny Pete,Jul-Sep,2028,8539.276747,11430.35183,10036.26,12.9706,77.602,Moderate
23492,Binny Pete,Oct-Dec,2028,8644.934371,11571.78112,10160.44,12.9706,77.602,Moderate
23520,Binny Pete,Jan-Mar,2029,8598.963349,11510.24605,10106.41,12.9706,77.602,Moderate
23548,Binny Pete,Apr-Jun,2029,8700.86025,11646.64138,10226.17,12.9706,77.602,Moderate
23576,Binny Pete,Jul-Sep,2029,8881.681302,11888.68158,10438.69,12.9706,77.602,Moderate
23604,Binny Pete,Oct-Dec,2029,8933.438052,11957.9612,10499.52,12.9706,77.602,Moderate
23632,Binny Pete,Jan-Mar,2030,8958.001876,11990.8414,10528.39,12.9706,77.602,Moderate
23660,Binny Pete,Apr-Jun,2030,9151.747226,12250.18158,10756.1,12.9706,77.602,Moderate
23688,Binny Pete,Jul-Sep,2030,9235.023438,12361.65195,10853.975,12.9706,77.602,Moderate
23716,Binny Pete,Oct-Dec,2030,8013.223506,10726.19692,9417.986667,12.9706,77.602,Moderate
23744,Block 1st Koramangala,Jan-Mar,2024,9716.211966,15146.63837,12431.46,12.9277245,77.6327822,Low
23772,Block 1st Koramangala,Apr-Jun,2024,9566.24191,14912.84951,12239.58,12.9277245,77.6327822,Low
23800,Block 1st Koramangala,Jul-Sep,2024,9943.023309,15500.21541,12721.655,12.9277245,77.6327822,Low
23828,Block 1st Koramangala,Oct-Dec,2024,10112.53605,15764.46944,12938.539,12.9277245,77.6327822,Low
23856,Block 1st Koramangala,Jan-Mar,2025,10717.64975,16707.78341,13712.755,12.9277245,77.6327822,Low
23884,Block 1st Koramangala,Apr-Jun,2025,11186.73214,17439.03766,14312.925,12.9277245,77.6327822,Low
23912,Block 1st Koramangala,Jul-Sep,2025,11457.00534,17860.36752,14658.7275,12.9277245,77.6327822,Low
23940,Block 1st Koramangala,Oct-Dec,2025,7176.490796,11187.45775,9182.0,12.9277245,77.6327822,Low
23968,Block 1st Koramangala,Jan-Mar,2026,7849.175433,12236.10829,10042.67,12.9277245,77.6327822,Low
23996,Block 1st Koramangala,Apr-Jun,2026,7857.092864,12248.45081,10052.8,12.9277245,77.6327822,Low
24024,Block 1st Koramangala,Jul-Sep,2026,8221.013322,12815.76774,10518.42,12.9277245,77.6327822,Low
24052,Block 1st Koramangala,Oct-Dec,2026,8278.248611,12904.99204,10591.65,12.9277245,77.6327822,Low
24080,Block 1st Koramangala,Jan-Mar,2027,8756.694357,13650.84286,11203.8,12.9277245,77.6327822,Low
24108,Block 1st Koramangala,Apr-Jun,2027,8855.290993,13804.54552,11329.95,12.9277245,77.6327822,Low
24136,Block 1st Koramangala,Jul-Sep,2027,8832.06236,13768.33432,11300.23,12.9277245,77.6327822,Low
24164,Block 1st Koramangala,Oct-Dec,2027,9021.94002,14064.3353,11543.17,12.9277245,77.6327822,Low
24192,Block 1st Koramangala,Jan-Mar,2028,8225.937292,12823.44373,10524.72,12.9277245,77.6327822,Low
24220,Block 1st Koramangala,Apr-Jun,2028,8330.051901,12985.74838,10657.93,12.9277245,77.6327822,Low
24248,Block 1st Koramangala,Jul-Sep,2028,8478.677635,13217.44158,10848.09,12.9277245,77.6327822,Low
24276,Block 1st Koramangala,Oct-Dec,2028,8441.911993,13160.12748,10801.05,12.9277245,77.6327822,Low
24304,Block 1st Koramangala,Jan-Mar,2029,8495.864635,13244.23446,10870.08,12.9277245,77.6327822,Low
24332,Block 1st Koramangala,Apr-Jun,2029,8729.78447,13608.89294,11169.37,12.9277245,77.6327822,Low
24360,Block 1st Koramangala,Jul-Sep,2029,9400.280676,14654.13193,12027.24,12.9277245,77.6327822,Low
24388,Block 1st Koramangala,Oct-Dec,2029,9362.170712,14594.72217,11978.48,12.9277245,77.6327822,Low
24416,Block 1st Koramangala,Jan-Mar,2030,9716.211966,15146.63837,12431.46,12.9277245,77.6327822,Low
24444,Block 1st Koramangala,Apr-Jun,2030,9566.24191,14912.84951,12239.58,12.9277245,77.6327822,Low
24472,Block 1st Koramangala,Jul-Sep,2030,9943.023309,15500.21541,12721.655,12.9277245,77.6327822,Low
24500,Block 1st Koramangala,Oct-Dec,2030,10112.53605,15764.46944,12938.539,12.9277245,77.6327822,Low
24528,Block 9th Jayanagara,Jan-Mar,2024,12843.9747,16594.66857,15018.67667,12.9189992,77.5921272,Low
24556,Block 9th Jayanagara,Apr-Jun,2024,12073.96958,15599.80677,14118.29667,12.9189992,77.5921272,Low
24584,Block 9th Jayanagara,Jul-Sep,2024,12135.05225,15678.72679,14189.72167,12.9189992,77.5921272,Low
24612,Block 9th Jayanagara,Oct-Dec,2024,11694.41863,15109.41947,13674.48133,12.9189992,77.5921272,Low
24640,Block 9th Jayanagara,Jan-Mar,2025,12430.63651,16060.62748,14535.35333,12.9189992,77.5921272,Low
24668,Block 9th Jayanagara,Apr-Jun,2025,13061.93671,16876.27979,15273.54333,12.9189992,77.5921272,Low
24696,Block 9th Jayanagara,Jul-Sep,2025,13326.9363,17218.66449,15583.41183,12.9189992,77.5921272,Low
24724,Block 9th Jayanagara,Oct-Dec,2025,6759.217288,8733.042017,7903.667,12.9189992,77.5921272,Low
24752,Block 9th Jayanagara,Jan-Mar,2026,7687.693564,9932.651673,8989.35,12.9189992,77.5921272,Low
24780,Block 9th Jayanagara,Apr-Jun,2026,7687.93302,9932.961055,8989.63,12.9189992,77.5921272,Low
24808,Block 9th Jayanagara,Jul-Sep,2026,7864.300949,10160.8319,9195.86,12.9189992,77.5921272,Low
24836,Block 9th Jayanagara,Oct-Dec,2026,8022.829403,10365.65379,9381.23,12.9189992,77.5921272,Low
24864,Block 9th Jayanagara,Jan-Mar,2027,8259.488943,10671.42258,9657.96,12.9189992,77.5921272,Low
24892,Block 9th Jayanagara,Apr-Jun,2027,8350.764456,10789.35234,9764.69,12.9189992,77.5921272,Low
24920,Block 9th Jayanagara,Jul-Sep,2027,8470.945735,10944.62892,9905.22,12.9189992,77.5921272,Low
24948,Block 9th Jayanagara,Oct-Dec,2027,8684.797087,11220.92909,10155.28,12.9189992,77.5921272,Low
24976,Block 9th Jayanagara,Jan-Mar,2028,9006.882571,11637.06988,10531.9,12.9189992,77.5921272,Low
25004,Block 9th Jayanagara,Apr-Jun,2028,9086.39053,11739.79573,10624.87,12.9189992,77.5921272,Low
25032,Block 9th Jayanagara,Jul-Sep,2028,9324.734815,12047.74125,10903.57,12.9189992,77.5921272,Low
25060,Block 9th Jayanagara,Oct-Dec,2028,9325.914991,12049.26606,10904.95,12.9189992,77.5921272,Low
25088,Block 9th Jayanagara,Jan-Mar,2029,9539.159151,12324.78172,11154.3,12.9189992,77.5921272,Low
25116,Block 9th Jayanagara,Apr-Jun,2029,9692.949796,12523.48227,11334.13,12.9189992,77.5921272,Low
25144,Block 9th Jayanagara,Jul-Sep,2029,10402.16729,13439.80525,12163.43,12.9189992,77.5921272,Low
25172,Block 9th Jayanagara,Oct-Dec,2029,10534.44965,13610.71667,12318.11,12.9189992,77.5921272,Low
25200,Block 9th Jayanagara,Jan-Mar,2030,12843.9747,16594.66857,15018.67667,12.9189992,77.5921272,Low
25228,Block 9th Jayanagara,Apr-Jun,2030,12073.96958,15599.80677,14118.29667,12.9189992,77.5921272,Low
25256,Block 9th Jayanagara,Jul-Sep,2030,12135.05225,15678.72679,14189.72167,12.9189992,77.5921272,Low
25284,Block 9th Jayanagara,Oct-Dec,2030,11694.41863,15109.41947,13674.48133,12.9189992,77.5921272,Low
25312,Bommanahalli,Jan-Mar,2024,3867.143275,6457.635998,5162.37,12.89878273,77.61864858,Moderate
25340,Bommanahalli,Apr-Jun,2024,3935.326567,6571.493399,5253.39,12.89878273,77.61864858,Moderate
25368,Bommanahalli,Jul-Sep,2024,4077.438765,6808.802644,5443.1,12.89878273,77.61864858,Moderate
25396,Bommanahalli,Oct-Dec,2024,4503.655505,7520.530233,6012.07,12.89878273,77.61864858,Moderate
25424,Bommanahalli,Jan-Mar,2025,4702.145143,7851.98261,6277.04,12.89878273,77.61864858,Moderate
25452,Bommanahalli,Apr-Jun,2025,4942.015192,8252.534997,6597.25,12.89878273,77.61864858,Moderate
25480,Bommanahalli,Jul-Sep,2025,4735.971357,7908.468073,6322.195667,12.89878273,77.61864858,Moderate
25508,Bommanahalli,Oct-Dec,2025,3750.116015,6262.215403,5006.146667,12.89878273,77.61864858,Moderate
25536,Bommanahalli,Jan-Mar,2026,3672.886064,6133.251236,4903.05,12.89878273,77.61864858,Moderate
25564,Bommanahalli,Apr-Jun,2026,3725.046058,6220.351772,4972.68,12.89878273,77.61864858,Moderate
25592,Bommanahalli,Jul-Sep,2026,3850.303455,6429.515647,5139.89,12.89878273,77.61864858,Moderate
25620,Bommanahalli,Oct-Dec,2026,3873.338351,6467.980985,5170.64,12.89878273,77.61864858,Moderate
25648,Bommanahalli,Jan-Mar,2027,3910.89834,6530.701377,5220.78,12.89878273,77.61864858,Moderate
25676,Bommanahalli,Apr-Jun,2027,3949.77675,6595.623362,5272.68,12.89878273,77.61864858,Moderate
25704,Bommanahalli,Jul-Sep,2027,3946.615538,6590.344542,5268.46,12.89878273,77.61864858,Moderate
25732,Bommanahalli,Oct-Dec,2027,4071.505875,6798.895474,5435.18,12.89878273,77.61864858,Moderate
25760,Bommanahalli,Jan-Mar,2028,4099.36499,6845.416642,5472.37,12.89878273,77.61864858,Moderate
25788,Bommanahalli,Apr-Jun,2028,3883.204028,6484.455408,5183.81,12.89878273,77.61864858,Moderate
25816,Bommanahalli,Jul-Sep,2028,3770.936065,6296.982231,5033.94,12.89878273,77.61864858,Moderate
25844,Bommanahalli,Oct-Dec,2028,3737.159042,6240.578911,4988.85,12.89878273,77.61864858,Moderate
25872,Bommanahalli,Jan-Mar,2029,3690.20531,6162.172166,4926.17,12.89878273,77.61864858,Moderate
25900,Bommanahalli,Apr-Jun,2029,3723.997315,6218.600505,4971.28,12.89878273,77.61864858,Moderate
25928,Bommanahalli,Jul-Sep,2029,3637.19134,6073.645598,4855.4,12.89878273,77.61864858,Moderate
25956,Bommanahalli,Oct-Dec,2029,3704.348361,6185.789258,4945.05,12.89878273,77.61864858,Moderate
25984,Bommanahalli,Jan-Mar,2030,3867.143275,6457.635998,5162.37,12.89878273,77.61864858,Moderate
26012,Bommanahalli,Apr-Jun,2030,3935.326567,6571.493399,5253.39,12.89878273,77.61864858,Moderate
26040,Bommanahalli,Jul-Sep,2030,4077.438765,6808.802644,5443.1,12.89878273,77.61864858,Moderate
26068,Bommanahalli,Oct-Dec,2030,4503.655505,7520.530233,6012.07,12.89878273,77.61864858,Moderate
26152,Bommasandra Jigani Link Road,Jan-Mar,2024,3745.789735,6216.750265,4981.27,12.79541211,77.65878294,High
26180,Bommasandra Jigani Link Road,Apr-Jun,2024,3880.641384,6440.558616,5160.6,12.79541211,77.65878294,High
26208,Bommasandra Jigani Link Road,Jul-Sep,2024,3876.603279,6433.856721,5155.23,12.79541211,77.65878294,High
26236,Bommasandra Jigani Link Road,Oct-Dec,2024,3815.242131,6332.017869,5073.63,12.79541211,77.65878294,High
26264,Bommasandra Jigani Link Road,Jan-Mar,2025,4226.30166,7014.23834,5620.27,12.79541211,77.65878294,High
26292,Bommasandra Jigani Link Road,Apr-Jun,2025,4236.077333,7030.462667,5633.27,12.79541211,77.65878294,High
26320,Bommasandra Jigani Link Road,Jul-Sep,2025,4095.055731,6796.414269,5445.735,12.79541211,77.65878294,High
26348,Bommasandra Jigani Link Road,Oct-Dec,2025,3106.753992,5156.166008,4131.46,12.79541211,77.65878294,High
26376,Bommasandra Jigani Link Road,Jan-Mar,2026,2681.828047,4450.931953,3566.38,12.79541211,77.65878294,High
26404,Bommasandra Jigani Link Road,Apr-Jun,2026,2621.406868,4350.653132,3486.03,12.79541211,77.65878294,High
26432,Bommasandra Jigani Link Road,Jul-Sep,2026,2600.547086,4316.032914,3458.29,12.79541211,77.65878294,High
26460,Bommasandra Jigani Link Road,Oct-Dec,2026,2747.046825,4559.173175,3653.11,12.79541211,77.65878294,High
26488,Bommasandra Jigani Link Road,Jan-Mar,2027,2578.980447,4280.239553,3429.61,12.79541211,77.65878294,High
26516,Bommasandra Jigani Link Road,Apr-Jun,2027,2611.089773,4333.530227,3472.31,12.79541211,77.65878294,High
26544,Bommasandra Jigani Link Road,Jul-Sep,2027,2623.72295,4354.49705,3489.11,12.79541211,77.65878294,High
26572,Bommasandra Jigani Link Road,Oct-Dec,2027,2759.206258,4579.353742,3669.28,12.79541211,77.65878294,High
26600,Bommasandra Jigani Link Road,Jan-Mar,2028,3539.199686,5873.880314,4706.54,12.79541211,77.65878294,High
26628,Bommasandra Jigani Link Road,Apr-Jun,2028,3494.306787,5799.373213,4646.84,12.79541211,77.65878294,High
26656,Bommasandra Jigani Link Road,Jul-Sep,2028,3500.367705,5809.432295,4654.9,12.79541211,77.65878294,High
26684,Bommasandra Jigani Link Road,Oct-Dec,2028,3448.722072,5723.717928,4586.22,12.79541211,77.65878294,High
26712,Bommasandra Jigani Link Road,Jan-Mar,2029,3634.903524,6032.716476,4833.81,12.79541211,77.65878294,High
26740,Bommasandra Jigani Link Road,Apr-Jun,2029,3644.566401,6048.753599,4846.66,12.79541211,77.65878294,High
26768,Bommasandra Jigani Link Road,Jul-Sep,2029,3672.630102,6095.329898,4883.98,12.79541211,77.65878294,High
26796,Bommasandra Jigani Link Road,Oct-Dec,2029,3651.45449,6060.18551,4855.82,12.79541211,77.65878294,High
26824,Bommasandra Jigani Link Road,Jan-Mar,2030,3745.789735,6216.750265,4981.27,12.79541211,77.65878294,High
26852,Bommasandra Jigani Link Road,Apr-Jun,2030,3880.641384,6440.558616,5160.6,12.79541211,77.65878294,High
26880,Bommasandra Jigani Link Road,Jul-Sep,2030,3876.603279,6433.856721,5155.23,12.79541211,77.65878294,High
26908,Bommasandra Jigani Link Road,Oct-Dec,2030,3815.242131,6332.017869,5073.63,12.79541211,77.65878294,High
26936,Borewell Road,Jan-Mar,2024,6446.363655,11061.71116,8754.1,12.9691992,77.7378529,Moderate
